id;nom_site;geojson;surface;etat
452;Lac Allos;{"type":"MultiPolygon","coordinates":[[[[6.70057582627547,44.2408897113899],[6.70060864106934,44.2409131418825],[6.7007615411379,44.2409243415359],[6.70088722992526,44.2409978051809],[6.70104908614174,44.2410373393223],[6.70119181294077,44.2410887549804],[6.70126358018402,44.2412294741882],[6.70138766019387,44.2412784546859],[6.70156927271147,44.2412937942131],[6.70167888858759,44.2413606443607],[6.70176895106652,44.2414332630948],[6.70179099423556,44.241487729916],[6.70187511670988,44.2414910292232],[6.70193721664224,44.2415052896841],[6.70201964692521,44.2415045549713],[6.70200765245279,44.2414732679152],[6.70198700742684,44.2414402271335],[6.7019690683412,44.2414050495918],[6.70194239685116,44.2413885669879],[6.70194443675703,44.2413762252359],[6.70200574038897,44.2413567754119],[6.70199799837463,44.24132534493],[6.70195361124247,44.2413207055455],[6.70191744756574,44.2413331709608],[6.70184026923054,44.2413490741665],[6.70174376427466,44.2413523289257],[6.70171629371223,44.241323600271],[6.70170455332462,44.2412963956051],[6.70177420234026,44.2412521275714],[6.70182743944072,44.2412615777692],[6.7018894209081,44.2412523235942],[6.7018676554135,44.2412459029682],[6.70184739513255,44.2412404588231],[6.70182956127973,44.2412287873535],[6.70181335333166,44.2412201337877],[6.70178824097801,44.2412056440592],[6.70175763741139,44.2411944032546],[6.70171499697895,44.2411948231024],[6.70168763211838,44.241189609525],[6.70166763767135,44.2411882383543],[6.70159652415637,44.2412100643165],[6.70153983326756,44.2412129944216],[6.70153537297087,44.2411446434175],[6.70157013901717,44.2411107611227],[6.70159638712502,44.2410771570704],[6.7015759419712,44.2410471732214],[6.70155061776034,44.2410296268583],[6.70151614635674,44.241046126054],[6.70149931958521,44.2411151949375],[6.70148101258597,44.2411832864871],[6.70143810098476,44.2412450530692],[6.70138559617027,44.2412468236856],[6.70133195961807,44.2412312502744],[6.70128044583646,44.2411828954239],[6.70123993203581,44.2410850868544],[6.70127577828329,44.2410460500004],[6.70130727476589,44.2410490788588],[6.70134274911727,44.2409824449041],[6.70140318714286,44.2409497334194],[6.70141376020482,44.2409156397836],[6.7014467519669,44.2408981722782],[6.70150278912786,44.2408850368037],[6.70154888318307,44.2408722366256],[6.70159941802018,44.2408183858578],[6.70155756856688,44.2407656142418],[6.70145801505475,44.2407219433325],[6.7013654585659,44.2406984822725],[6.70126079782213,44.2406856477566],[6.70122583238286,44.2407164729429],[6.70124498187633,44.2407700191665],[6.70124383049093,44.2408395866427],[6.70121174257415,44.2408928061718],[6.70114491679184,44.240958442772],[6.70104035814924,44.2409905963616],[6.70094285531161,44.240978547413],[6.70083732947855,44.2409524594788],[6.70076143649755,44.2409008354471],[6.70072471729654,44.2408611727248],[6.70069327745042,44.2408152045328],[6.70065139053115,44.2407399424891],[6.700657178426,44.2406978193126],[6.70067977694915,44.2406520746229],[6.70071878459749,44.2405740760819],[6.70071185778033,44.2405334178665],[6.70063437499829,44.2405227391476],[6.70055069175149,44.2405480519719],[6.70052102805512,44.2406165352163],[6.70056249248242,44.2406417105676],[6.70061524758827,44.2406654960006],[6.70060031434879,44.2407201824314],[6.70057056155793,44.2407436859513],[6.70053160962618,44.2407787362892],[6.70046990667034,44.2407920622836],[6.70041890506756,44.240838773525],[6.70044062968232,44.2408666689376],[6.70054254518879,44.2408591328911],[6.70057582627547,44.2408897113899]]]]};2382.0;moyen
453;Lançonnet;{"type":"MultiPolygon","coordinates":[[[[6.65432549563957,44.1422578437852],[6.65422613721725,44.1422580848117],[6.65413887097946,44.1422477048628],[6.65406016094638,44.1422380666897],[6.65392120148003,44.1422406551897],[6.65384291686229,44.1422596192609],[6.65381283416891,44.1422994656013],[6.6538404620559,44.1423537592202],[6.65387164610768,44.1423752089875],[6.65395014723078,44.1423817907796],[6.65399901887315,44.1423689162806],[6.65406563815705,44.1423452232791],[6.65413080100962,44.1423430502578],[6.65425779979448,44.1423531233445],[6.65428504739624,44.1423573324899],[6.65429954652476,44.1423619577728],[6.65435204040013,44.1423172732201],[6.65434417395648,44.1422613025167],[6.65432549563957,44.1422578437852]]]]};501.0;moyen
454;Isola 2000;{"type":"MultiPolygon","coordinates":[[[[7.17348877023976,44.182644269258],[7.17359693778767,44.1825542464958],[7.17371377773338,44.1824572853823],[7.1737653296531,44.182409066258],[7.17377303341817,44.1823889487704],[7.17377349394072,44.1823327627082],[7.1738414221183,44.1822574878102],[7.17389512987254,44.1821761462284],[7.17382134003324,44.1820467944203],[7.17372443938303,44.1819777950127],[7.17354008552541,44.1819682934684],[7.17342055832303,44.1819662358092],[7.17337283492467,44.1819416203662],[7.17330510183584,44.1818946384385],[7.17328964725791,44.1818093220106],[7.17324887791594,44.1816919289841],[7.17322114108646,44.1816269042941],[7.17320667885177,44.1816175427535],[7.17315726043353,44.1815698635625],[7.17307412018133,44.1815631163715],[7.17300592651623,44.1815723203038],[7.17292978669008,44.1815983468052],[7.17286040498938,44.1816538522573],[7.17277750682853,44.1816503996506],[7.17275291886355,44.1816282073653],[7.17272736221417,44.181592835837],[7.17268179623674,44.1815350977297],[7.17258853035166,44.1815155194781],[7.1725507138581,44.1815632152263],[7.17258205976216,44.1816148865759],[7.17260906934638,44.1816700269974],[7.1726715192621,44.1817700748515],[7.17279080384443,44.1817688385167],[7.17287706980628,44.1817556427858],[7.17298620539635,44.1816787999042],[7.17310163782843,44.1816876219441],[7.17314984529768,44.1817188271193],[7.17315229057855,44.1818145508674],[7.17322583638698,44.1819406083009],[7.17328392790559,44.1819813492571],[7.17345817935246,44.1820407962763],[7.17355747833012,44.1820799683356],[7.17371702568084,44.1821267586395],[7.1737770556552,44.1821938578047],[7.17373754404754,44.1822184903211],[7.17368671898017,44.1822765938532],[7.17367952352127,44.1823660766289],[7.17362676041026,44.1823978216676],[7.17353833730785,44.1824441403919],[7.17337454689324,44.1826519216701],[7.17348877023976,44.182644269258]]]]};2171.0;moyen
455;Sanguinière;{"type":"MultiPolygon","coordinates":[[[[6.76519222877158,44.2889847103171],[6.76597974549937,44.2886499972105],[6.76611920158658,44.2885090648055],[6.76634889396552,44.2882389434175],[6.76632428406777,44.2877750363958],[6.76621764117755,44.287651718723],[6.76602896529485,44.2872582748933],[6.76579927291592,44.2870821051602],[6.76520043207083,44.2867297641089],[6.7649543330934,44.2868765731371],[6.76486409680167,44.287011637119],[6.76484769020318,44.2872406579438],[6.76543012444977,44.2874403163959],[6.76519222877158,44.2876341018915],[6.76504456938512,44.2878983538097],[6.76499534958964,44.2881038822576],[6.76492972319565,44.2884209818807],[6.76479847040769,44.2886558693867],[6.7649379264949,44.2888144179223],[6.76519222877158,44.2889847103171]]]]};19481.0;moyen
456;Sanguinière;{"type":"MultiPolygon","coordinates":[[[[6.77341193461784,44.2826953084321],[6.77370725339076,44.2828127637503],[6.77405999525841,44.2828186365101],[6.77472446249748,44.2831005282877],[6.77496235817566,44.2833824187127],[6.77527408354707,44.2834763818871],[6.77537252313805,44.2835820902786],[6.77556940232,44.2835644722266],[6.77592214418765,44.2834352730168],[6.77636512234703,44.2834470184112],[6.7768245071049,44.283652562434],[6.77703779288534,44.2836760531337],[6.77761202383269,44.2838169971345],[6.77821086467777,44.2837054164951],[6.77818625478003,44.283629071725],[6.77791554590485,44.2835585995414],[6.77783351291238,44.2836173263669],[6.77751358424171,44.2835997083254],[6.77743155124924,44.2836760531337],[6.77693114999512,44.2835174907286],[6.77672606751393,44.2832767099618],[6.77606980357411,44.2833178189431],[6.77579909469894,44.2833236916523],[6.77556940231999,44.2833824187127],[6.77512642416062,44.283182746468],[6.77492134167942,44.2829067278359],[6.77479008889146,44.2827540361206],[6.77396155566743,44.2826776901141],[6.77360061050053,44.2825191250143],[6.77341193461784,44.2826953084321]]]]};8593.0;bon
457;Lançonnet;{"type":"MultiPolygon","coordinates":[[[[6.65420403810938,44.1430623660979],[6.65418101550056,44.1430355264031],[6.65413651240979,44.1430278109987],[6.65408788291169,44.1430222785103],[6.65395478726768,44.1430277439487],[6.65386609593352,44.1430174022516],[6.65382982078507,44.1430053217037],[6.65380723830075,44.1429631408049],[6.65383083219676,44.1429327103098],[6.65387960619562,44.1428963223465],[6.65392161602094,44.1428652687352],[6.6539653583923,44.1428167945562],[6.65399837392064,44.1427563970723],[6.65400389084486,44.1427316691466],[6.65408249141647,44.1427178032586],[6.65413495278534,44.1426945913594],[6.65418263086016,44.1426633486185],[6.6542176927582,44.1426345809267],[6.654254887146,44.1426169869158],[6.65417872725434,44.1426246355513],[6.65411857634492,44.1426164148064],[6.65410929268041,44.1426709031047],[6.65408632299417,44.1426890498804],[6.65404062627114,44.1427069363678],[6.6539756932267,44.1426907027027],[6.65389607579193,44.1426667683319],[6.65382704231451,44.1426087555772],[6.65383197105472,44.1425309047573],[6.65375589097046,44.1424516464784],[6.65371595515014,44.1423824367816],[6.65369116379346,44.1422841055197],[6.65367778732185,44.1421864118043],[6.65366336610363,44.1421828020042],[6.65362575207262,44.1422382348706],[6.65362914949346,44.1423352431677],[6.65367470026665,44.1424032384974],[6.65370408644354,44.1424850719493],[6.65372070449441,44.1425448325202],[6.65374505042244,44.142592063437],[6.65364241833734,44.1426077575459],[6.65354769873757,44.142613988261],[6.65346686902439,44.1425492054532],[6.6533534190091,44.1425069906372],[6.65321117889979,44.1424585633929],[6.65313312424564,44.1424591203301],[6.65306025972351,44.1424298604396],[6.65300337051431,44.1424061949016],[6.65296386704488,44.1424320557785],[6.65295288961246,44.1424600201478],[6.65299198600241,44.1424720069117],[6.6530214970598,44.1424894310407],[6.65295570980303,44.1425038871703],[6.65295882587221,44.1425303635458],[6.65307707270446,44.1425366481253],[6.65318984897898,44.1425022174033],[6.65330675724663,44.142532054124],[6.65339032307884,44.142573229042],[6.65343370933654,44.1426075622333],[6.65351322677007,44.1426519355332],[6.65357840962206,44.1426722517949],[6.65362582502267,44.142680897477],[6.65369022109281,44.1426889769435],[6.65374864521848,44.142692137674],[6.65380307511629,44.1426555611528],[6.65384980844954,44.142697963902],[6.65390682897148,44.1427236609665],[6.65397020798357,44.1427379101749],[6.65393099889271,44.1427903328598],[6.65390347527853,44.1428260032353],[6.65382179804873,44.1428583795458],[6.65377801668946,44.1428618847441],[6.65378201908816,44.1428801502423],[6.65379868353313,44.1429184468279],[6.65379080318728,44.1429503986873],[6.65378867702439,44.1430056754634],[6.65381936922326,44.1430414589731],[6.65397625455105,44.1430525812109],[6.65409868185577,44.1430576981581],[6.65420403810938,44.1430623660979]]]]};1195.0;mauvais
458;Salso-Moreno;{"type":"MultiPolygon","coordinates":[[[[6.91014325312496,44.3356879509289],[6.9101787584497,44.3357071374471],[6.91020641849603,44.3356949059175],[6.91026056050853,44.3356950258857],[6.91029269056865,44.3356856995935],[6.91030670309289,44.3356616784202],[6.91030501320665,44.3356372064008],[6.91025144117319,44.3356247911041],[6.91018541300392,44.3356383874246],[6.91014325312496,44.3356879509289]]]]};78.0;bon
459;Vallon de la Braissette;{"type":"MultiPolygon","coordinates":[[[[6.78872949364009,44.3015969530819],[6.78880861207375,44.301545146932],[6.78878978668401,44.3015192115603],[6.78876190738527,44.3015068806841],[6.78874600446126,44.301481862851],[6.78871757992598,44.301461377142],[6.78870924052672,44.3014432537854],[6.78868806308793,44.301424554809],[6.78864794708291,44.3014208285095],[6.78861655609463,44.3013983903999],[6.78856852856293,44.3014041468566],[6.7885539265097,44.3014199792971],[6.78854021173847,44.3014490824286],[6.78851749370932,44.30147134071],[6.78850350598943,44.3014963619305],[6.78851881223487,44.301533665312],[6.78856739630733,44.3015790221536],[6.7886322094794,44.301590088502],[6.7886498751745,44.3015986802927],[6.78867869129757,44.3016038145804],[6.78872949364009,44.3015969530819]]]]};350.0;moyen
461;Vallon de la Braissette;{"type":"MultiPolygon","coordinates":[[[[6.79161542238859,44.3027233528019],[6.79148723358892,44.3027441417876],[6.79151964384134,44.3028667364587],[6.79154761193448,44.302901565928],[6.79161150182936,44.3029627496924],[6.7916815542839,44.3030308850872],[6.79175729101614,44.303098824277],[6.79182822477321,44.3031587465216],[6.79197555190905,44.3031475249728],[6.7920979768154,44.3031259160465],[6.79206809118957,44.3030410656302],[6.79199205659338,44.3030324341682],[6.79194070104821,44.3030096676203],[6.79187812047736,44.3030108090842],[6.79180502059223,44.3029397059762],[6.79176092529072,44.302855345896],[6.79170196796028,44.3027827363369],[6.79161542238859,44.3027233528019]]]]};928.0;bon
462;Marécages des Ricauds;{"type":"MultiPolygon","coordinates":[[[[6.7280643743567,44.3129109450343],[6.72804739668217,44.3128696088109],[6.7280037572564,44.3128772260257],[6.72794697840314,44.3129016447095],[6.72789026118873,44.3129485538096],[6.72785564509489,44.3130284519632],[6.72779878876523,44.3130948033936],[6.72773171855895,44.3131144615773],[6.72763259823409,44.3131229333036],[6.72759068010861,44.3132000151644],[6.72766192298667,44.3132006624738],[6.72774384730515,44.3132121936782],[6.7278603592581,44.3132082413748],[6.72799785520648,44.3131770023733],[6.72800343472756,44.3131103537623],[6.72803238809158,44.3129876991595],[6.7280643743567,44.3129109450343]]]]};638.0;bon
463;Lacs et plan de Prals;{"type":"MultiPolygon","coordinates":[[[[7.3705325689749,44.0767808557699],[7.37061436572169,44.0767411480823],[7.37065406980194,44.0766940115597],[7.37062728243232,44.076650832395],[7.37053161053723,44.0765804714395],[7.37043613830905,44.0765127053281],[7.37031167082641,44.0764434943536],[7.37015649816776,44.0764210601801],[7.37011640004796,44.0764395804539],[7.37010527875298,44.0764551752989],[7.37008869574279,44.0764784288387],[7.370011999159,44.076514028103],[7.36995738285243,44.076625530733],[7.36999487362639,44.0766435551148],[7.37008805729861,44.0766580537546],[7.37019562914395,44.0767188296886],[7.3702146301424,44.0767382647492],[7.37023481514195,44.0767589108584],[7.37024211569436,44.0767708849512],[7.37025340608948,44.0767894030241],[7.37042397995213,44.0768008103943],[7.3705325689749,44.0767808557699]]]]};1417.0;moyen
464;Millefonts;{"type":"MultiPolygon","coordinates":[[[[7.1850200031573,44.106986818086],[7.18501771990788,44.1069736517142],[7.18501444761348,44.1069292064738],[7.18500765132608,44.1068368971314],[7.18502338375516,44.1067274413395],[7.18498438031352,44.1066500770487],[7.18493639068778,44.1065799132087],[7.18492035658283,44.1064913854748],[7.18487136035425,44.1064075461569],[7.18486582287686,44.1063323311509],[7.18487998229207,44.1062015075118],[7.18475355914024,44.1061000567696],[7.18467134983833,44.1060174868842],[7.18463684047614,44.1059365222809],[7.18452637735309,44.1057933195155],[7.18442716605926,44.1056736860072],[7.18422935843765,44.1056366757176],[7.18421080909505,44.1055139592869],[7.18420699742345,44.1053975365853],[7.18418794489149,44.1052679824398],[7.18413672259828,44.105218512816],[7.18403977795887,44.1051296487636],[7.18388959863798,44.1049639639887],[7.18382414272134,44.1049150381888],[7.18371149139295,44.1048713443572],[7.1836365463125,44.1048227810737],[7.18361706422214,44.1048166685841],[7.18352314046393,44.1047688304594],[7.18349664917127,44.1047321294774],[7.18334776628962,44.1046486780307],[7.18332605562404,44.1046769354297],[7.18330459653906,44.1047086116893],[7.18318058624703,44.1048984878798],[7.18314841514361,44.104978572095],[7.18315919814147,44.1050604435742],[7.1831735035176,44.105190179174],[7.18330491818708,44.1052948692589],[7.18337012248528,44.1053403765136],[7.18343130108298,44.1053311818854],[7.18350671392241,44.1053214433107],[7.18362961037265,44.1053750313392],[7.18371005582542,44.1054336699234],[7.18371332701487,44.1054781151667],[7.18368938773412,44.1055407426137],[7.18370240009386,44.1055882441],[7.18374837429698,44.1056310575216],[7.18377364427338,44.1057158038888],[7.18381034923719,44.1057619714261],[7.18386480668503,44.1057907467062],[7.18393087452813,44.1058156497883],[7.18399318596416,44.1058218397366],[7.18402602204551,44.1058154421558],[7.18409717561884,44.1057801523498],[7.18419007651139,44.1057817446721],[7.18419408469889,44.1058038766236],[7.1841610337041,44.1058719951495],[7.18415956046971,44.1059166217228],[7.18411462901693,44.1059526236881],[7.18396867752102,44.1060383421442],[7.18396795907584,44.1060932253153],[7.18402180607175,44.1061460232436],[7.18409925146466,44.106196205066],[7.1841549677742,44.1062420745358],[7.18420843758925,44.1062897440786],[7.18422810127481,44.1063952755662],[7.18424417109068,44.1065489431798],[7.18428265168794,44.1065869001053],[7.18434183655976,44.10658292393],[7.18438053194913,44.1065591599018],[7.18445116434837,44.1064844622298],[7.18448834953868,44.1064401849746],[7.18450592610569,44.1063880859387],[7.18451336520347,44.1062952325486],[7.18453144506819,44.1062499712417],[7.184578119691,44.1062053312635],[7.18461095592789,44.1061989335061],[7.18465804527008,44.1062245615628],[7.1847142654455,44.1062772684774],[7.18471579428653,44.1063303515499],[7.18471971422941,44.1064159138349],[7.18470102389619,44.1064851979064],[7.184712797518,44.1065481748659],[7.18474692981323,44.1066240111751],[7.18480802117897,44.1066782461271],[7.18483140542616,44.1067373508128],[7.18486864678119,44.1067907831088],[7.18488640528726,44.106838103123],[7.18490729138712,44.1068955890474],[7.18488408917133,44.1069359034991],[7.184872805444,44.1070734742393],[7.18493507154081,44.1071017063942],[7.1850200031573,44.106986818086]]]]};10623.0;moyen
465;Merveilles;{"type":"MultiPolygon","coordinates":[[[[7.44639940557642,44.0526772063061],[7.44631743602257,44.0526895102082],[7.44629543139859,44.0527262909011],[7.446281288099,44.0528106001828],[7.44624274964592,44.0528480530119],[7.44621637847784,44.0528820206875],[7.44621207245411,44.0529330344287],[7.44621533434492,44.0529747689845],[7.446215161766,44.0530256146946],[7.44614745594502,44.0530612626881],[7.44613464993872,44.0531096314536],[7.44614501376002,44.0531361247528],[7.4461792464028,44.0531496856982],[7.44622587945004,44.0531627425309],[7.44629364583038,44.0531809212413],[7.44632694653904,44.0531825579812],[7.44633748293347,44.0531582055478],[7.44630295675362,44.0530878368587],[7.44631803208144,44.0530154517195],[7.44632780893385,44.0529283294223],[7.44631994752595,44.0528808008301],[7.44636599327355,44.0527802420328],[7.44639940557642,44.0526772063061]]]]};490.0;moyen
